Country,Name,State,Year,Longitude,Latitude
India,"Large , Ped allareddy Dam",Telangana,1892,78.452871,18.173108
India,Mallammacheruvu Saralnagar Dam,Telangana,0,77.862419,16.958265
India,"Mathadivagu , Hajipur(V) Dam",Telangana,0,77.918068,18.453296
India,Mulavagu Dam,Telangana,1979,78.608847,18.48348
India,Nagarjuna Sagar Dam,Telangana,1974,79.156518,16.658174
India,"New , Bellempally Dam",Telangana,1988,78.596148,16.744656
India,"New , Kothur Dam",Telangana,1994,78.412197,19.636941
India,Ookachettivagu Dam,Telangana,1980,77.901643,16.367187
India,Osman Sagar Dam,Telangana,1920,78.331663,17.392902
India,Pakhal Lake Dam,Telangana,1902,80.044799,17.994183
India,"Pedda Cheru,Lokaram Dam",Telangana,1968,80.555664,17.202355
India,Perval Dam,Telangana,0,78.981622,16.61624
India,Rangasamudram Dam,Telangana,0,78.042139,16.184339
India,Sankarasamudram Dam,Telangana,0,77.901643,16.367187
India,Sarpanapally Dam,Telangana,1989,77.892802,17.21387
India,"Singaraya , Kurella(V), Dam",Telangana,0,79.087433,18.220297
India,"Singasamudram , Yellareddypet (V) Dam",Telangana,0,78.657786,18.379496
India,Suddavagu Dam,Telangana,2006,77.953721,19.11947
India,Upper Manair Dam,Telangana,1950,78.529313,18.211182
India,Wyra Dam,Telangana,1930,80.297651,17.221444
India,Yellur Dam,Telangana,0,78.349069,16.122068
India,Yenukunta Dam,Telangana,0,77.901643,16.367187
India,Yerravagu Dam,Telangana,0,79.712697,19.253735
India,Khandong Dam,Meghalaya,1987,92.666221,25.516387
India,Nongkhyllem Dam,Meghalaya,0,91.743709,25.838918
India,Umiam Dam,Meghalaya,1965,91.91113,25.616114
India,Baur Dam,Uttarakhand,1967,79.166036,29.097015
India,Dhora Dam,Uttarakhand,1960,79.585182,28.875925
India,Haripura Dam,Uttarakhand,1975,79.166036,29.097015
India,KOTA BARRAGE,Rajasthan,1960,75.820575,25.175126
India,RAM GANGA,Uttarakhand,1974,78.757725,29.517179
India,Jurala Project (P.J.P),Telangana,1996,77.704018,16.332078
India,TEHRI HPP ,Uttarakhand,2006,78.465175,30.390012
